2650978	2385512	2534705	2737350	1765293	2287165	2571030	2306147	2349245	2134111	3202890	2337052	3792817	2391988	2268849	2418543	1923202	2215797	2539599	2613484	3448931	2735006	2642291	2493793	3065863	2366873	2834849	1875212	2012177	1909102	3079545	2444844	2429942	2404798	3227554	3035211	2237081	2845371	3114733	2216438	2479815	2539667	2573094	2831721	3684595	3041756	2182576	2715198	2318603	1925946
2878890	2688173	2497912	2534548	1857178	2128963	2380739	2018967	2348569	2044302	3086532	1982479	3177583	3006911	2301510	2345226	1795855	2646218	2823398	2613666	3621203	2638492	2386429	2299168	3033852	2477381	2500362	1931730	1987679	2095916	2924509	2429271	2839267	2163254	3159318	3046088	2559369	2482343	2536812	2293600	2109792	2596546	2560678	2718096	3038448	2659768	1835117	2033303	2703135	2468711
3283891	2707934	2114660	3172879	1845228	2700561	2422442	1989547	2080695	1767702	2848165	2214567	3474096	2093911	2557284	1974943	1759159	2491969	2289563	2705074	3426922	2353492	2748203	2206319	3806932	2435476	2518056	2175715	1801122	2091468	2832487	2811920	2441414	2585222	2651868	3075324	2332592	2501049	2009947	2770725	2178930	2118339	2350041	2192800	3119706	2367105	2238153	2264438	2186269	2409347
3152098	2538603	2475966	3733736	2124971	2611467	2648459	2165950	1897651	1749472	2772764	2316080	3108853	2251769	2151998	2111776	2138859	2504361	2656048	2304679	3298415	2165830	2809785	2311797	3571271	2457776	2852313	2117545	2010475	2077991	2839579	2916784	2313377	2991553	2308295	3167278	2475133	2348519	2148173	2106300	2365981	2086022	1980437	1885103	2910139	2299002	2230597	2172653	2189628	2359223
2511792	2330064	2717060	3383450	2254151	2255422	3005528	2122610	1914339	2008371	2690549	2368671	3147818	2388368	2090536	2108450	2053079	2558513	2710231	2301769	3077404	2344805	2693728	2560970	3072572	2702888	2250197	1818133	1788574	2399068	3405434	3022160	2665298	3617296	2740378	2890405	2421398	2336412	2190391	1903132	2512659	2400409	2273321	1952129	3234689	2301558	2221140	2045693	2319288	2093526
2155458	2529851	2441986	3120772	2484598	1838450	2239369	2127522	1842243	2096390	2837231	2258864	3247321	2349985	2210284	2327051	2300490	3086809	2628198	2616495	2988786	1987085	2546561	2356346	3054150	3332837	2033537	2015319	1907263	2558415	3167683	2919923	3124016	4538850	2328053	2634691	2401383	2498947	1936356	1911936	2662547	2352068	2338185	2389269	3030653	2327503	2832551	1926141	2774387	2294939
2319580	2544232	2921939	2660954	2614061	2036605	2421863	1854956	2188942	2111641	2768075	2145196	2807701	2511964	2068121	2582152	2392118	2767879	2217643	2716782	3257914	2347097	2377642	2367920	3043994	3220289	1988857	2109337	2075569	2324183	2694806	2612801	3642580	3383389	2292008	2741270	2353485	3285797	1761924	1526698	2221908	2523905	2208161	2919021	2385703	2325912	3094827	2063455	2191180	1918442
2038600	2559211	2857827	3510073	2484439	2524208	2894718	2330235	1864994	2245557	2943587	2081500	2530292	2224986	1826805	2688782	3027028	3015417	2088466	2299333	3277792	2074770	2103754	2259440	3664443	3628365	1987573	2216900	1951387	2647422	2231654	2684834	2855966	3457043	2528771	2429696	2111097	2762405	1727625	1743392	2202741	2731493	2771817	2555051	2107168	2502400	2740785	2186416	2694101	2083609
1972446	2438384	2566956	3112941	2398752	2300625	3258330	1865652	2127249	2213667	2617139	2034766	2589486	2309223	2237604	2692643	3021825	2811499	2326788	2351484	3102411	1880331	1965322	2219467	3071574	3499594	2367980	2338380	1724621	2841578	1869464	2776596	2326566	3248006	2957610	2742927	2141386	2912623	1928993	1724915	2341610	3316495	2662583	2746470	2203757	2460328	2741883	2108222	2316028	1868712
1971674	2556198	2281109	2953122	2013535	2208762	2766264	1852369	1915404	1745348	3219647	2180916	2879548	2306663	2092101	2685375	3443766	2822731	2848673	2345034	2396161	1581805	2052955	2387162	2883702	3224952	2454188	2548983	1638426	2363479	1731975	2307431	2431662	2896595	3292337	2752191	2163962	2822568	1919304	1934537	2649408	3422642	3009030	2910542	2228317	2299205	2780058	2175100	2243398	2105891
2190379	2445276	2985188	3099985	2017318	2551354	2268271	1911831	1720645	1989741	3317416	2129053	2477213	2428940	2633958	2520562	3402203	3167365	2669093	2646313	1973036	1642066	1886318	2195722	3092125	3478096	2421245	2485240	1584692	2094703	1957315	2261290	2442918	2474017	3145739	2478781	2253082	2872663	1689617	1808692	2773874	3368993	2863053	3014417	2157181	2572670	3305114	2223636	2334049	2180441
2492005	2727664	3180993	2798142	2883728	2744782	2457745	2302963	1849050	2081141	2801240	2068092	2439459	3053184	2667241	2775079	2824280	3528064	2656073	2512174	2171420	1706164	2224999	2156465	3192402	3131532	2064487	2422565	1469489	1886062	2125304	2516320	2622974	2950578	2400597	2700136	2187355	2398770	1681823	2071614	2524873	3342152	2810399	3062140	2177178	2938634	2936178	1883728	2702074	2452392
