44889	56370	42552
43546	54735	41229
43441	54226	41136
45551	56181	43294
48353	58887	46291
53481	63790	51347
55097	64916	52955
55500	64912	53032
55525	64479	52878
55933	64385	52876
55821	63365	52584
55310	62635	52289
53829	61672	51481
52070	60401	50446
51899	60208	50758
54545	62477	53554
56338	64343	55696
55746	63420	54898
53628	60665	52367
50824	57303	49044
51250	57504	49424
50173	56635	48753
50223	56435	48743
49644	55837	48268
49181	55098	47723
47378	53002	45942
46826	52232	45396
48499	53644	47004
50989	56021	49601
55858	60731	54672
56974	61943	56064
56342	61781	55524
55886	61588	55077
55492	61659	54632
54441	60787	53896
53428	60017	53348
52012	58559	52884
50281	57130	51746
50020	56963	51268
52929	59871	53473
55283	62004	55370
54625	61242	54720
52000	58969	52206
48897	56080	49355
48766	56201	49518
47849	55256	48439
47984	55292	47871
47607	55269	46948
47192	54899	46397
45387	53344	44628
44755	52661	43852
46090	54348	45276
48412	56941	47711
53075	62115	52734
54076	63592	54232
53757	63085	54246
53513	62323	54058
53639	62295	53865
52825	61871	52974
52252	61702	52391
51379	60497	51326
50204	58813	49914
50253	58162	49803
52963	60173	52370
55095	61851	54443
54364	60682	53310
52142	58187	50849
49423	55254	47920
49781	55358	48117
48841	54342	47290
48801	54086	47533
48200	53309	47301
47562	52583	47015
45615	50610	45104
44977	50019	44476
46605	51266	46002
48850	53156	48491
53314	57652	53417
53907	58940	54557
53296	58981	54421
52802	58597	54359
52575	58727	54660
51888	58262	53918
51481	58488	53286
50796	57900	52008
49466	56940	50713
49199	56999	50824
51868	59994	53545
54223	62563	55595
53792	62143	54481
51736	59836	52000
48844	56772	48939
48910	57144	49173
47770	56180	48454
47611	55850	48417
47228	54831	47809
46918	54271	47019
45334	52986	45090
45113	52955	44434
47340	54959	45883
50434	57600	48319
55617	62652	53099
57006	64076	54365
56942	63744	53888
56733	63096	53404
56423	62717	52908
55505	61839	52227
54907	61591	51764
53985	60670	50894
52902	59303	49486
53212	58680	49275
56258	60885	52214
58576	62726	54293
57530	61884	53656
54972	59469	51168
51851	56505	48386
52181	56731	48599
51179	55853	47715
50145	54675	46438
49463	53626	45702
48749	52397	44629
47391	50888	43522
46583	49910	42831
47035	49843	43469
48448	50834	44894
50043	52614	46704
51663	54685	48529
51191	54559	48325
50903	54541	48004
50623	53985	47582
51180	53843	47486
50714	52344	46065
50975	52066	45630
50217	50854	44704
49958	50262	44862
51830	51856	47115
52953	53042	48491
52880	52860	48359
51399	51264	46546
50950	50427	45841
52095	51236	46874
51953	50804	47017
50082	49051	45451
49550	48783	45465
48228	47853	44551
46772	46583	43619
45797	45458	42806
45533	45158	43274
45547	45270	43761
46110	46098	45013
47143	47030	46064
49325	49044	48495
49740	49707	49037
50164	50383	49383
50580	50981	49621
49586	49825	48271
47396	47412	46052
45856	45657	44336
46832	46166	45191
48840	48180	47237
50903	50200	49408
51457	51164	50468
50867	50834	50526
49044	49043	49296
48639	48163	49334
47892	46987	48792
46304	45700	47601
45732	46117	47448
45023	46256	47074
43613	45068	45570
43483	44706	45286
45674	46637	47084
48230	49331	49667
53206	54230	54503
54818	55477	56329
55495	55539	57040
56094	55388	57315
56608	55491	57660
56726	54875	57570
56405	53950	57378
55524	52366	56711
54156	50739	55649
54202	50802	55788
57011	53491	58135
58961	55197	59781
58117	54075	58596
55894	51758	55571
53223	48779	51868
53792	49263	51869
52983	48378	51292
52748	48283	51305
52099	47651	50955
51007	47071	50661
48936	45242	49509
48166	44722	49467
49690	45848	51153
51574	47915	52907
55987	52357	56938
57047	53469	57310
56769	52956	56440
56332	52599	55788
55892	52540	55706
54743	51935	55071
53959	51638	54689
52745	50806	53446
51444	49746	52160
51163	49945	52349
53632	52896	55336
55373	55010	57556
54147	53698	56525
51558	50753	54168
48518	47314	51321
48694	47274	51528
47754	46096	50637
47876	45782	50527
47579	45003	49998
47371	44384	49444
45881	42452	48010
45404	41459	47593
46632	42375	49294
48358	44550	51769
52657	49591	56709
53642	51054	58011
53373	51001	57330
53047	50569	56626
52954	50666	55791
52012	50153	54478
51307	49903	53489
50022	49088	52563
48795	48026	51322
48984	48616	51239
52069	52022	53607
54519	54681	55620
53632	53900	54536
51202	51665	52205
48094	49096	49252
48447	49203	49476
47680	48420	48717
47595	48284	48865
46906	48384	48697
46368	48138	48420
44647	46668	46943
43797	46095	46590
45065	47827	48166
47333	50408	50638
