56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56236	91298	88168
56235	91298	88168
56235	91298	88168
56235	91298	88167
56235	91298	88167
56235	91298	88167
56235	91298	88167
56235	91298	88167
56235	91298	88167
56235	91298	88167
56235	91298	88167
56235	91298	88167
56235	91298	88167
56235	91297	88167
56235	91297	88167
56235	91297	88167
69419	101799	109777
69419	101799	109777
69419	101799	109777
69419	101799	109777
69419	101799	109777
69419	101798	109777
69419	101798	109777
69419	101798	109777
69419	101798	109777
69419	101798	109777
69419	101798	109777
69419	101798	109777
69419	101798	109777
69419	101798	109777
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69419	101798	109776
69418	101798	109776
69418	101798	109776
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87116	95888
63048	87115	95888
63048	87115	95888
63048	87115	95888
63048	87115	95888
63048	87115	95888
63048	87115	95888
63048	87115	95888
63048	87115	95888
63048	87115	95888
63048	87115	95888
63047	87115	95887
63047	87115	95887
63047	87115	95887
63047	87115	95887
63047	87115	95887
63047	87115	95887
63047	87115	95887
70731	78104	116228
70731	78104	116227
70731	78104	116227
70731	78104	116227
70731	78104	116227
70731	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78104	116227
70730	78103	116227
70730	78103	116227
70730	78103	116227
70730	78103	116227
60197	92028	114836
60197	92028	114836
60197	92028	114836
60197	92028	114836
60197	92028	114836
60197	92028	114836
60197	92028	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114836
60197	92027	114835
60196	92027	114835
60196	92027	114835
60196	92027	114835
60196	92027	114835
60196	92027	114835
60196	92027	114835
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73177	97846	113344
73176	97845	113344
73176	97845	113344
73176	97845	113344
73176	97845	113344
73176	97845	113344
73176	97845	113344
73176	97845	113344
73176	97845	113344
73176	97845	113344
73176	97845	113344
73176	97845	113343
73176	97845	113343
73176	97845	113343
73176	97845	113343
73176	97845	113343
73322	80069	103041
73322	80069	103041
73322	80069	103041
73321	80069	103041
73321	80069	103041
73321	80069	103041
73321	80069	103041
73321	80069	103041
73321	80069	103041
73321	80069	103041
73321	80068	103041
73321	80068	103041
73321	80068	103041
73321	80068	103041
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
73321	80068	103040
76714	79114	109578
76714	79114	109578
76714	79114	109578
76714	79114	109578
76714	79114	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109578
76714	79113	109577
76714	79113	109577
76714	79113	109577
76714	79113	109577
69642	80772	107215
69642	80772	107215
