11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
11000	11000	11000
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
10200	10200	10200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9200	9200	9200
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
9000	9000	9000
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8800	8800	8800
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
8200	8200	8200
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
9300	9300	9300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11300	11300	11300
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11700	11700	11700
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
11600	11600	11600
